sentence,pred,label,loss
uh-huh so that might lead you to a biased uh decision perhaps if you were uh-huh,...,decision,10.36829948425293
oh just to see just just to check on a lab,",",a,4.37900447845459
"i can only hope we can save them, thought jon.",see,save,6.027178764343262
uh shoot i cannot even think of the name of it now,and,name,8.083523750305176
and yet...they looked at me with awe.,.,.,1.1440385580062866
the aib delivers real-time information in the banner.,.,delivers,10.043492317199707
hm yeah i i enjoy volleyball i'm just not very good at it and i end up just,and,hm,10.448628425598145
well what of it?,the,it,4.551380157470703
"that first glimpse of the towering, steepled abbey rising from the sea on its rock is a moment you will not forget.",sea,sea,3.601963520050049
"there are two facts of significance.""",the,significance,10.437047004699707
cold mountain is advanced humbug.,.,advanced,11.930206298828125
"unfortunately, these are trappings that come with billion-dollar price tags attached.",they,these,2.079963445663452
"respectfully yours,",",",yours,7.866814136505127
yeah i just wish it was a little more convenient convenient to do you know,i,to,5.545534133911133
comments on classified or restricted reports should be transmitted in the manner agreed to by gao and the agency.,and,on,3.7980945110321045
"the best book in many years on washington media, says the weekly standard 's andrew ferguson.",a,best,8.374861717224121
"he and his schoolteacher wife, linda, probably did not know they were starting out on the poor side.",the,the,2.515446662902832
"any sure thing attracts too many hackneyed ideas, like wolff's, and too much foolish money.",too,too,0.6478917002677917
shops are generally open from 9:30 a.m. to 7:00 p.m.,.,.,1.762227177619934
"advertisement, replied tuppence promptly.",##n,##nce,6.958147048950195
"and quite a different class from them two detectives from london, what goes prying about, and asking questions. ",and,pry,10.087313652038574
other publications can be cavalier without worrying about squashing an author's budding career.,or,an,4.550797462463379
what about meals? inquired the practical tommy.,the,?,4.587635040283203
only the squeamish will object to the giant toads and harmless little white cave-racer snakes.,##ami,##ami,2.358875036239624
interest on treasury securities held by revolving funds.,based,interest,6.532326698303223
"accordingly, we submit a total of cases closed for 1999 of 924,000.",.,cases,8.432389259338379
the short man there--he's garm.,-,-,1.817872405052185
we saw the murder in their eyes and the blood on their hands.,and,their,4.792290210723877
yes it really is and that way we're not really missing anything out you know of those children uh-huh,and,really,6.044907569885254
no no i'm i'm new england massachusetts,am,m,4.519369125366211
we all knowed he was comin'.,',com,6.529725074768066
'you killed my friend.,my,my,2.2415778636932373
"behind the stage was the gladiators' barracks, where 63 skeletons were found.",the,glad,5.978431701660156
and uh so that's that's one thing that's good,is,',3.0709939002990723
i would not worry about my youngster.,.,##ster,9.394988059997559
two yeah yeah and then of course indianapolis which is only a hundred miles away from us has the colts yeah,other,colts,11.544804573059082
go to london quite a lot and see shows down there,be,london,4.740049362182617
"the basement is a square kilometre in size, and that's the lab.",and,in,3.8442225456237793
"consequently, the motivational mechanism is not clear.",.,not,5.0932297706604
this usually does not take up as much room as the scr reactor itself.,and,not,5.485544681549072
suddenly julius came to such an abrupt halt that tommy cannoned into him.,in,into,4.304786682128906
"real jade is extremely expensive, and you may be offered counterfeit jade, which looks exactly like the genuine article.",",",exactly,6.745217800140381
"well, i've always had a secret hankering to be a detective!",to,to,0.9615374803543091
he has not had a new thought for 20 years.,.,years,3.3415653705596924
do they are they yeah okay they're so they're still he's still doing it then huh oh i'll have to tune in,there,doing,3.937998056411743
its two cinemas present a varied program of new international and archival films.,the,its,5.313738822937012
oh i see so if you have fresh dirt they'll,",",fresh,10.547043800354004
"be it enacted by the senate and house of representatives of the united states in congress assembled,",and,the,3.210665225982666
"(actually, you could have as many judges as you wanted, as long as you ignored all but one of them.)",some,one,3.1411211490631104
and what will a shot be will a shot be an ounce,be,will,4.213812828063965
i saw a path at the side of the road.,the,the,1.8125065565109253
well they may yeah i think eventually but some men do not see some men just do not care,i,not,5.770586013793945
the liberal humanitarians (a k a red-tailed hawks),.,(,3.753957509994507
"an' th' stolen mex hosses, they's drove up here an' maybe sold to some of th' same fellas what lost th' others.",',an,5.991250038146973
"here's half a crown for my share."" tommy was holding the paper thoughtfully.",',here,8.34178638458252
you ever serve that yourself when you have company,i,you,2.6765265464782715
attorneys praise zelon for her thorough understanding of the law.,for,praise,8.566299438476562
but then i realize how superficial that attitude is.,the,superficial,13.19218921661377
"probably no one will even notice you at all.""",least,all,1.6462074518203735
"which brings us to the third side of rockefeller's personality and the main theme of the book, that of empire-building.",.,of,2.6880059242248535
i only wanted to tell you something.,be,tell,3.996623992919922
unionization is a bad idea that will only make things worse.,the,bad,4.621522903442383
defending the decision to deny benefits will deliver the government's message in the litigation.,the,defending,11.11833381652832
"at its southern end you'll find the old cataract hotel, harking back to the days of edwardian elegance.",spa,ha,3.317272186279297
oh yeah before they started all this stuff,like,started,4.772085189819336
during the comment period aphis also held four public hearings at which both oral and written comments were received.,and,also,5.09250020980835
its spacious grounds are a magnificent example of the strolling gardens favored during the edo period.,an,a,4.073651313781738
and so um yeah uh yeah i guess i usually do i like to cook um heavy sauces and um,then,um,3.1794235706329346
that could be it  could be it,it,it,2.1834142208099365
leather goods.,.,goods,6.746396541595459
"city residential, business all businessb and mixed rural park &amp; total all foot curb loop total",and,all,6.077978134155273
lsc's state planning initiative is premised on the belief that lsc-funded programs ,-,state,6.892163276672363
oh that's a nightmare,',oh,5.834028720855713
"then, by heaven, snarled the russian, ""we will see  "" but mrs. vandemeyer also rose to her feet, her eyes flashing.",.,flashing,9.463624000549316
now we accept our standing and limitations.,.,and,3.1285347938537598
and i'm sitting there thinking to myself uh-huh sure,and,huh,7.972986221313477
"it sure is, drawled tuppence, ""especially when old man rysdale backs the bill.",as,draw,7.983044624328613
"on the other hand, mrs. inglethorp had no candlestick in the room, only a readinglamp.""",.,##tick,12.510009765625
the kal pushed ca'daan aside with one powerful hand.,and,the,4.079802513122559
i do not know i think they'll go i think they'll they're good but they're not great but i think they'll,and,',4.695263862609863
"of course, we might do something about it, if you really converted.",",",converted,12.308511734008789
you have to have a lawyer to show them you mean business.,the,have,4.843140602111816
research and development annual stewardship information for the fiscal year ended september,general,steward,7.417203903198242
"'daniel!' i hissed, slamming the door shut behind me.",",",behind,5.931290149688721
all of the men continued to watch him as if his actions were highly significant.,the,if,6.727062225341797
campbell's body was never recovered.,.,',6.207303524017334
"along these same lines, i was recently in a retail store and the clerk had on a summer dress.",and,had,5.989924907684326
why not? the girl hesitated.,man,girl,5.491049766540527
"for years, federal agencies have struggled with delivering promised system capabilities on time and within budget.",issues,struggled,4.458446502685547
what do you mean?,are,mean,3.0894477367401123
"as i write, the house is alive with flowers and foliage, and it is starting to snow again.",i,as,4.808220863342285
equally stunning views of funchal and surroundings can be enjoyed at pico dos barcelos.,mars,fun,6.162257671356201
make sure that they did not have to do it again  make hot dogs or some potato chips or,with,it,2.910576820373535
totals may not sum due to rounding.,to,to,0.12417201697826385
and it it was tough understanding understanding those folks,and,tough,10.469351768493652
and no one will be nicer.,to,will,3.7271969318389893
jon placed a hand on san'doro's shoulder and stood.,',placed,9.37351131439209
pro se assistance empowers people to help themselves and makes our court system work better.,people,themselves,7.263365745544434
yeah well let's see our our topic is uh elections,.,is,4.132630825042725
cruises around lake annecy start from the thiou river.,and,lake,6.823293685913086
"second, several special rate arrangements would be discontinued.",.,second,8.170992851257324
"a good sword, high ground, or exceptional skill may push the odds but never by much.",the,high,4.505350112915039
mais me voila. the door shut.,.,vo,5.868012428283691
"his manner was unfortunate, i observed thoughtfully. ",.,thoughtfully,11.441361427307129
there was no reason for him to claim the kinship.,the,claim,7.461871147155762
"when agencies lose major accounts, they often fire nearly everyone involved with the account.",.,they,3.840299606323242
this is so great because i have not been getting any of this lately.,is,is,1.7539527416229248
'it's nice to see you all.',but,',2.5277318954467773
"after successfully completing the performance evaluation period, the employee then begins earning a full salary.",begin,begins,4.824911117553711
"seeing himself unattractively represented in hundreds of editorial cartoons as a leathery-faced half-man, half-elephant.",-,-,0.660751223564148
they were locking the place down.,the,the,2.614067792892456
ca'daan looked over the camp in shock.,.,',6.238995552062988
with just one exception.,one,one,1.9789552688598633
he had elaborated a careful plan for the following evening.,he,he,0.8706417083740234
"guides to the institut like to point out the east pavilion, site of the old 14th-century tour de nesle.",up,guides,9.420055389404297
"of course, a no-pardon promise would be meaningless; clinton could simply break it on his last day of office.",the,his,6.666086196899414
i wonder how long that last,and,how,4.72451114654541
i see oh my,i,i,1.814129114151001
"today an economy of truth sometimes just means a lie, albeit one whose seriousness may be debatable.",.,albeit,9.999576568603516
"the other half is where the gamblers come from, how they arrive here, and how they are served once they arrive.",one,half,7.422878742218018
"i just sort of needed it.""",i,i,0.755293071269989
harsh weather,good,harsh,6.679166316986084
"he surmised, therefore, that reduction in recidivism might be a suitable outcome for emergency physicians.",they,he,2.6791577339172363
i began to find myself in the same circle that i was in before.,the,same,8.14327335357666
"in some cases, modern buildings were erected in their place that are not admired today.",the,their,4.188759803771973
"though less sinister than his war club, two hits on adrin proved that it served the job well.",.,on,3.5180883407592773
"for several years he held court in valladolid, though eventually he returned to madrid.",.,",",3.3323943614959717
(nbc promotes the show here.),.,show,6.3988752365112305
hellenistic and roman periods,and,hellenistic,10.909980773925781
there was that lieutenant with the supply wagons.,",",lieutenant,10.895939826965332
this is more than just a job.,.,job,10.139253616333008
"they are connected by rim of the world drive, a scenic highway reaching elevations of 8,000 ft (2,440 m).",at,reaching,7.220078468322754
"two wide bays offer natural harbors, and tiny navy island sits just offshore.",the,wide,8.61165714263916
so what do we do? asked the kal.,we,do,5.017810821533203
"in a way, the one-world battle is over.",and,a,3.3882250785827637
"yes and perhaps it does not, snarled whittington.",and,perhaps,7.711583614349365
that sounds like it might be a really good idea,and,a,4.081653118133545
yeah the uh this this guy did too he ended up going to leavenworth which is good i'm glad,it,which,4.210921764373779
studly guys work at the pentagon.,##s,##ly,3.9879117012023926
and there's the history of yoakum county texas there,it,yo,7.45551872253418
okay i'll let you go ahead,you,let,6.845304489135742
a) spun the president's denial for months without bothering to check if it was true.,the,months,5.293438911437988
"the cruise ships crank up their flood lights, and the parties begin.",.,and,2.688676595687866
and those are just the towns along lake como.,they,those,4.238944053649902
unless you're eating like a baked potato or something,you,',6.964537620544434
"on wednesday, april 30, police in pecos, 80 miles from ft.",pe,pe,2.485574960708618
i cannot think of her name i got it right on the tip of my tongue and cannot say it helen something,and,i,5.859724044799805
maybe kubrick would have made nothing but masterpieces if he'd put big greek or venetian masks on all his actors.,he,would,8.069032669067383
work and our congressionally driven examinations of how well agencies are pursuing,are,well,3.121356248855591
jon could not imagine what they had faced in their own tunnel.,and,what,4.643492698669434
"today, the action is in the food markets and boutiques on the grand canal's west bank.",.,s,7.17674446105957
boilermaker labor per year.,dollar,year,4.281093597412109
today it houses a small museum?­.,.,houses,11.816460609436035
you know if somebody's hungry,is,',7.083428382873535
and (as tom wonders in the book's opening line) are we all characters in one of god's dreams?,',dreams,8.762224197387695
i mean they are but i do not label it as such,.,are,3.594367027282715
and i do not know what the solution is,i,and,2.9852471351623535
was this uh done not by ti people was it,and,not,5.33062219619751
yeah yeah well we did not have much we had some good ice but not a lot thank goodness not,we,we,2.7958452701568604
an idiosyncrasy of genius.,##del,##cr,3.8246257305145264
master charge,in,master,8.710844039916992
clinton brought it to the galley to show the flight attendants.,the,the,1.8724583387374878
but a lot of women are knowledge as knowledge about football as i am,and,as,4.5718536376953125
yeah ooh i wish i could do that,be,do,3.051304340362549
"tim, we never should have got into this quagmire, but now we have no choice but to ...",",",we,7.253267765045166
and i had the book and i had not read it in so long so i read it the other day to see if i could so i can watch the movie,did,read,6.562816143035889
"sunraider yearns to know who his mother is, and hickman wants to know how bliss became sunraider.",##t,##der,4.853731155395508
the chicago museum of contemporary art just hired its new head away from disney.,of,of,0.8567798137664795
the shore comprises a quayside and several cobbled lanes with restaurants where you can have a pleasant lunch.,.,a,3.172680616378784
i'm in rochester new york everybody else but one has been in texas,',i,3.005146026611328
that's why they'll make sure to stop him.,to,ll,9.392430305480957
"advertisers frequently urge us to rebel, and they frequently urge us to conform.",to,frequently,8.620407104492188
'i do hope you will come around to seeing things my way.',your,my,3.4147350788116455
you know the company insurance and and,i,you,2.1955180168151855
have to go replace them with uh something a little hardier,me,uh,10.43199348449707
but these are the trivia of what he left me and my sister.,my,my,1.449905276298523
"the men promise money to the brides' families, then often treat the wives as sex slaves, or worse.",and,promise,9.755760192871094
"the car was waiting, and i drove back.",.,back,6.668984889984131
you know it's it's pretty nice and friendly out there and you cannot find that in all sports,and,cannot,13.10493278503418
i mean cucumbers here grow like crazy,i,i,0.17714357376098633
for the machine yeah,the,the,2.6287992000579834
it's now a quiet residential refuge popular with artists and tourists seeking to escape the mobs.,the,escape,5.822021007537842
we strongly disagree with the vice president's objections to our audit and access authority.,.,s,6.5806050300598145
only one son had survived to tell of the disaster.,to,to,1.81200110912323
"everywhere silence, and shuttered windows.",vent,shutter,5.41424036026001
but anyway well um i cannot think of a whole lot more to say,and,lot,9.665204048156738
um so do you have a personal computer,i,do,6.628843784332275
what'd they do for that did they have to cast it and,what,what,2.278813600540161
um yeah but you need to continue to read so you you can people learn to read you know,you,you,1.6263840198516846
"other distinctions are possible, such as bulk and nonbulk, but the speed distinction would seem to dominate.",##nt,##lk,5.923052787780762
youth is a failing only too easily outgrown.,as,##gr,9.598993301391602
"the fire burns, and it destroys. ",.,burns,8.056953430175781
write-off -an action to remove an amount from an entity's assets or financial resources.,an,an,0.9712827801704407
so let's see what well what kind of music do you not like,kind,kind,0.7568588256835938
"they--hey, what's that?""  he was looking up, and hanson followed his gaze.",.,',5.891632080078125
"or does cold iron ruin your conjuring here?  sather karf snorted in obvious disgust, but bork only grinned.",ko,ka,6.294207572937012
5 million americans living in households with an income below the poverty level.,and,living,3.9803385734558105
"the pacific war actually began 70 minutes before the attack on pearl harbor, on malaysia's east coast, near kota bharu.",.,east,3.739377021789551
"the king himself died here in 1598, to be buried in a family tomb beneath the high altar of the basilica.",and,family,8.49404525756836
"about 2,500 victims of the revolutionary guillotine spent their last hours in the conciergerie.",the,in,3.085343599319458
"brittany's countryside is wilder and less civilized, with a jagged coastline to match.",",",is,2.8228046894073486
"77 ""the price, at any rate, would have to be enormous,"" she said lightly.",",",",",2.093024492263794
that that's right oh that's a big thrill for them,",",',4.490602016448975
"carryin' a blood foal, i'm thinkin'.",was,m,4.25581169128418
"take the mid-levels escalator to hollywood road, known for its antiques and curio shopping.",##s,shopping,11.301080703735352
"just west of the fort is the former royal palace of ras el-tin, built for mohammed ali in 1834.",in,in,1.2447079420089722
no one need sit up. ,straight,sit,6.911147594451904
we were alone in a corridor.,and,a,3.644012689590454
"jesse helms opposes granting china permanent mfn status, calling it a reward for bad behavior.",program,reward,7.3375396728515625
the authorities believe that the bounty hunters used their profession as a cover for armed robbery.,and,their,3.510557174682617
of the road.,.,road,7.284610748291016
some were museum pieces.,they,some,4.404480934143066
and uh we have a lot of bad stuff it just really  gets me depressed even to watch it,like,it,3.3231379985809326
anything else? ,.,else,5.722765922546387
"on the other hand, horses of the same combination were the pride of several other families living around lexington.",and,of,3.6145708560943604
and this month's votes are but a skirmish in the crusades.,##s,##s,0.6094096302986145
"saint-malo remains an important fishing port, ferry terminal, and yacht harbor.",",",yacht,9.599845886230469
"gods, said san'doro.",i,",",3.6885316371917725
"others, he said, lost possessions to looters after the march 23 blaze, which left 78 people temporarily homeless.",.,",",2.4992263317108154
and well i think the now it's all coming back to me what was the one not the deep but the abyss,i,i,0.9838798642158508
receive information.,.,receive,10.36972713470459
um-hum i usually just i'm trying to think of i guess i would tend myself to be more towards the the like three,i,to,3.0553812980651855
barry agreed that difficult cases do take most of the time and resources currently spent on alcohol problems in the ed.,.,time,6.138598918914795
now they argue that the single entity suppresses salaries and violates antitrust laws.,to,they,2.2224137783050537
does he have those as well,to,those,7.046114921569824
va announced its first carey award in 1992.,and,va,9.984105110168457
the second pedophilia scare has served a more pragmatic  legislative blackmail.,and,a,4.468099594116211
okay well i live in carrollton,i,well,7.8563456535339355
you said he went north.,was,went,2.117541790008545
"desperately clambering toward the top of the train, i came close to a window.",and,a,4.145381927490234
the portion of this actuarial present value allocated to a valuation year is called the normal cost.,in,##ua,3.3027262687683105
but he's the star of that uh team their pitching staff and when he sits out they fizzle,and,of,3.011446237564087
the first prong would represent basic reporting applicable to all public companies.,and,companies,9.477751731872559
suddenly tuppence sprang up with a cry.,and,a,2.645935297012329
"adrin ducked underneath, spun, and the two men grappled again.",.,two,5.5811262130737305
yeah good and low,the,yeah,9.008279800415039
but he had had his orders: no contact with the three travelers unless there was fear of attack.,and,of,2.007960796356201
6 million from funding for court-appointed lawyers to the legal aid society.,-,the,3.9127612113952637
a red flag means that swimming is dangerous and a black flag means that no swimming is allowed.,the,red,5.048848628997803
the waters of the algarve provide some of the best big-game fishing in europe.,the,al,5.099143028259277
the greater use of broadbanding is one of the options that deserves to be discussed.,are,deserves,11.657186508178711
anything goes when mom's on the phone,is,',5.465936660766602
5 concentrations and deposition are reported as a percent reduction.,.,reported,5.641157627105713
gauve laughed and celeste blushed.,.,laughed,8.04272174835205
recruitment and retention of diverse leadership/governance,the,diverse,9.472004890441895
and their children are now living there okay,they,and,2.6929402351379395
we have to prepare for people to go to the mines.,to,people,6.07930850982666
a tall man in an even taller hat.,.,in,1.5501154661178589
"so, buy your mom something nice, eventually, when you get around to it.",to,so,3.705716133117676
the result is fascinating without being exactly moving.,",",exactly,8.746471405029297
well i did not get uh into football until about danny dan marino's first year,a,into,3.9555435180664062
the door was the same but i felt something in the air.,it,something,3.3166027069091797
well what what what brand i mean what model would you look,the,what,5.942412853240967
thank you for your time and attention to this important matter.,.,your,4.709766387939453
uh no we do not,i,no,4.887320518493652
starr's critics think these excesses and failures make him a bad man.,.,him,7.931184768676758
"when the evidence is more inconsistent than consistent, the pattern is rejected.",other,evidence,6.148343563079834
"built in 1965 by laurance rockefeller, this was the first great resort to be carved out of the lava on the kohala coast.",.,first,7.0881428718566895
"in the opinion of many, cuba is an isolated socialist dinosaur.",it,",",4.844910621643066
oh yeah the economy uh what i was thinking about is an economical issue concerning it uh,and,i,4.215889930725098
"all known targets, except pelosi, did vote for mfn and had been strong mfn supporters all along.",to,did,7.708865165710449
it is impossible to draw a bright line between ultimate fighting and boxing.,and,ultimate,11.938399314880371
got more uh civilized and uh give them lethal injection so we definitely do have uh capital punishment,like,give,6.6921796798706055
the estrangement of too many parents from john mccain's life.,.,life,6.641620635986328
no no i have not uh i had not tried in fact we were we were planting flowers this weekend so uh i was pretty tied up,yes,i,4.108458518981934
c) betrayed by linda tripp.,and,linda,12.671318054199219
'the bastard sounds like you.',like,like,1.8530657291412354
how did it hope to compete with the great coastal settlements in other parts of the new world?,york,world,5.544744491577148
uh-huh where about,just,where,7.921545505523682
and there's a big difference,and,big,10.382816314697266
and my wife is from plains if you know where plains is,it,where,4.15274715423584
what do you think of that? 38 i scrutinized the fragment. ,thought,think,3.392738103866577
uh for fully automatic weapons and uh all right now for instance in california where they passed the uh,right,all,4.514684677124023
i spent uh i spent a year up in colorado springs at ti up in colorado springs,.,ti,8.927766799926758
black leather three-corner hats shaded their eyes.,eyes,eyes,2.477023124694824
um drug testing does not bother me,it,um,7.75499153137207
"slim said, ""i did not.",.,",",2.3934926986694336
yeah all we can do is keep plugging,be,do,2.9478323459625244
now i also uh even though i retired from education i uh i do modeling and i teach at a modeling agency here,i,i,1.354424238204956
how convincing i'd been; for a brief time i'd even conned myself.,and,how,5.669619560241699
i want you to spark their minds.,and,their,6.585885524749756
yeah yeah myself about the only thing i really recycle around here is aluminum cans,like,the,3.797883987426758
tuppence is my girl! ,life,girl,8.029149055480957
it thus provides an all-too-rare glimpse of provincial life in prewar japan.,the,provincial,9.00912857055664
this was-and remains-an enormous challenge.,-,remains,12.388298988342285
one factor is the integrity and ethical values maintained and demonstrated by management and staff.,and,and,2.015604019165039
there's something about [corgan's] whole grandiosity that is very four years ago.,.,ago,6.907416820526123
"many estimable people are devoting themselves to ridding our popular culture of obscenity, sex, and violence.",men,rid,5.661378860473633
this is a club for russian golf.,guide,club,6.619657516479492
and then i have a a mac that i use for graphics and,.,a,3.782352924346924
he's not a moron.',a,not,3.655857801437378
"and in a minute or two, poirot continued: ""let us look at the matter like this. ",",",a,3.881234645843506
oh he wanted to take the current secondary highway system and,.,wanted,7.288135528564453
"this may be raps4, which is designed for the ed, but it needs further direct testing.",and,testing,9.849034309387207
"the project's purpose is to obtain and publicize information on model practices, programs, and systems.",and,",",1.7386119365692139
perhaps some of their methods would not work on the range.,.,on,2.7526915073394775
the plan has been touted in the new york times magazine.,the,the,0.8972521424293518
"his body was rigid as it lifted a foot, ten feet, then a hundred above the ground.",a,then,6.572175025939941
(click here for the museum's site and here for weegee samples.),and,samples,12.220270156860352
"well, my friend, i saw there was just one chance. ",i,well,4.846488952636719
was not the old cat in a rage when she found out? ,woman,cat,8.005234718322754
 eating well is a passion with the spanish.,in,with,4.453523635864258
the other one you need to go see is sleeping with the enemy,",",to,4.108544826507568
uh-huh do you work out on like is it the weight machines or aerobics or what is it,and,huh,9.33771800994873
south audley mansions was an imposing-looking block of flats just off park lane.,and,lane,6.314504146575928
yeah well our our limit is you know fairly low,i,you,1.3241368532180786
that's real nice,',that,6.742031097412109
i like to listen to some of that music,i,to,3.4065394401550293
"benedykt ossolinsky, age 39, began to grow childish.",.,began,9.096553802490234
"nora's jittery, skittery behavior is charming in a way.",and,##y,4.266182899475098
"in 1994, gao projected the cost at $2.",to,at,3.3034770488739014
"but there is one place where will's journalism does seem to matter, where he does toss  baseball.",.,where,6.440057277679443
that's major dad at eight i think it is,i,i,0.46617642045021057
that's that's what a bombay looks like,.,',4.222988128662109
the last year i think,you,i,2.716573476791382
"i have been in kentucky, kirby.",have,have,2.380204916000366
"first, the parc de la villette offers a range of activities, and second, it puts the accent firmly on participation.",.,parc,12.812446594238281
plans are in place to turn the house into a museum charting the life and works of this extraordinary man.,other,house,5.421701908111572
jon ran his rapier through the horse's flank and into the man's groin.,.,groin,12.740870475769043
"today it's a delightful resort of both modest and elegant hotels and villas, all stunningly situated.",the,a,3.9563045501708984
the damned thing works.,the,the,1.636213779449463
if you if you read the book it's uh even better the book was excellent,i,you,3.361546039581299
(the brooklyn academy of music plugs the play at its site.),on,at,4.047297954559326
"instead, the payment constitutes a general fund subsidy of the smi trust fund.",.,a,4.604217529296875
"so, do we vote for virtuosity in imitation or virtuosity in itself?",##s,##sity,2.8218894004821777
"if altavista's list of search refinements was generated by a human, for instance, it might be more helpful.",and,search,10.921104431152344
oh well well you you'll get it over with here,well,oh,2.571486234664917
the modes of any period can easily be made to look stupid.,of,period,7.0569305419921875
the explorer struggled to keep his self-control.,to,to,0.8633826971054077
it's um it's it's amazingly less expensive than it is,',expensive,9.265106201171875
politicians call it constituent service.,the,constituent,10.377897262573242
he says this will make our system the best.,we,this,5.262346267700195
"the participating lawyers say ginsburg, a diehard red sox fan known for his trademark bow ties, is tough to turn down.",",",##sburg,7.72102165222168
news says the death of jfk jr. seemed almost ordained.,and,says,8.438116073608398
it's really refreshing so,is,s,5.451963424682617
was it possible that she had come to his help? ,had,she,4.550004959106445
the complex now serves as a guesthouse for visiting creative artists.,for,for,1.4104697704315186
the finely arched front doors are often at the top of a sturdy staircase over the street-level cellar.,the,finely,9.75526237487793
yeah there's a few of those here too,them,those,3.7134056091308594
horrible crime.,.,crime,8.833423614501953
the port was passing from hand to hand.,man,port,9.284261703491211
"jon stood, taking a last look at susan, and left.",",",and,2.704570770263672
"in california, the client's rights to representation would be lost in certain administrative proceedings.",included,lost,7.102558135986328
"once darkness falls, the water in the bay is filled with luminescent micro-organisms that glow when agitated.",.,the,2.6814517974853516
at the end he heaved a long sigh.,and,long,6.685009002685547
a few long fairway shots away from josephine's birthplace at la pagerie is martinique's 18-hole public golf course.,the,public,7.958261013031006
"however, not all critical processes will be new or unique to a specific weapon system.",.,however,6.175209045410156
"there are three other resorts along the strip, used almost exclusively by israeli citizens.",.,along,8.728281021118164
"nonetheless, becoming more efficient is not enough to remain competitive.",it,nonetheless,10.145207405090332
"dining room, bar.",",",room,3.7586119174957275
"tradition says that a woman wiped the sweaty, bloody face of jesus here and an imprint was left on the cloth.",and,and,1.9393467903137207
right knowledge at the right time.,the,right,6.87825870513916
that should really stir things up.,to,really,7.174845218658447
"well before the fall of communism, congress passed comprehensive sanctions against the apartheid regime in south africa.",and,south,4.022014617919922
a piece suggests that americans are not seduced by republican offers of a generous federal tax cut.,.,of,4.256908416748047
most eds provide very limited alcohol services.,the,most,5.223245620727539
yeah those are few and far between though,there,those,5.12155818939209
"in such cases, the reason for not including the agency comments will be stated in the report.",the,including,5.595485687255859
"'and no, i'm not going to kill you. possibly.'",.,no,5.5785722732543945
an additional reporting standard for financial audits conducted in accordance with gagas ,the,an,4.6147637367248535
"even if you're a linguistic dud, try to learn a handful of italian words or expressions.",of,of,0.05446379631757736
especially around bonus time,in,bonus,9.863188743591309
jon caught adrin's rapier tip in the points of the falcon wings of his rapier's guard.,.,s,6.969843864440918
why open a gas station if nobody has a car?),the,why,7.133421421051025
i heard a thump.,i,i,0.7226623296737671
a curious competition is held in wasdale each november.,based,held,4.019908905029297
the mandrake overseer had started ponderously toward him.,##r,##r,0.3914892375469208
last week's  whew!,!,',7.233702659606934
"in 1999, an additional 100 paintings were added to the collection.",the,additional,7.062443733215332
good idea,the,good,3.9258246421813965
i could only hope that we had enough time to clear the blast radius.,have,had,3.9883885383605957
north she would be captured by the eye.,seen,captured,7.686361312866211
yeah and that's that's funny you're in human resources and i'm in uh health and safety,the,uh,9.522408485412598
"in january of each year, lsc distributes a case review form.",year,year,1.1072192192077637
which provided the additional funding.,.,provided,8.420644760131836
a ten-minute walk east on belford road brings you to two important art galleries.,and,road,5.47053337097168
the carriage creaked and groaned in protest; the whole thing wavering with stress.,.,creaked,9.524507522583008
"and what about floods in north dakota and iowa or fires in oakland, calif., and daytona beach, fla.?",.,.,1.7573151588439941
"listen, mister kirby, iffen you rode with th' rebs, you better keep your lip buttoned up when th' blue bellies hit town.",cl,button,5.719592094421387
yeah i think that'll be fun so we're going to try to do that like on a three day weekend go there and,and,to,1.6578333377838135
he fought his fastest but nothing got through.,he,he,1.2122621536254883
they immediately began work on the formidable fortifications for which the city is still famous.,what,still,6.753252983093262
"company being wound up, they say.",and,company,9.116477012634277
yes yeah maybe we do not want those people voting,and,maybe,6.374068260192871
centrelink is a one-stop shop that pays a variety of australian government benefits.,of,of,0.08027897030115128
right they have a hundred dollars to spend in december i know what you mean,i,what,4.563037872314453
um i'm north of pittsburgh so,am,m,4.574272155761719
"as a share of gdp, federal taxes have been roughly stable under clinton.",and,clinton,10.54594898223877
"posters, portraits, easel-sketches.",and,posters,9.318373680114746
the economy could be still better.,the,the,0.945607602596283
the value of compounding-how money saved can grow over time.,or,money,11.517353057861328
there are a lot of people that are not guilty that's in jail,are,are,0.3100249469280243
the design for the new building was the subject of a competition won by spanish architect and designer enric miralles.,the,the,0.3230896294116974
injury as a motivator to reduce drinking.,to,to,0.9446911215782166
the others looked to jon.,eyes,others,5.528114318847656
the crowd murmured and whispered when they caught sight of the jewels in the sword's twisted hand-guard.,voice,crowd,6.144167900085449
yeah something to do extracurricular activity,so,##cu,8.061885833740234
its interior chamber was found to contain a red granite sarcophagus.,and,to,2.191957950592041
"critical infrastructure  significant homeland security challenges need to be addressed (gao-02-918t, july 9, 2002).",.,significant,8.445552825927734
consider the united states postal service.,many,united,2.8727524280548096
of the original data and analyses and problems in verifying their quality (hoaglin et al.,.,et,6.251895904541016
", data for  information strategies for",for,information,6.025252342224121
"i wonder whether, after all, you know as much as we think? he said softly.",i,i,2.088385581970215
"generally, lc mail is lighter than ao mail.",more,lighter,6.147090911865234
the room was as she had left it.,.,as,4.170768737792969
right and you know there's not going to be those adding mistakes that we all make,it,there,5.178652763366699
"the naacp's fort worth justice project will get $49,000.",.,000,9.050761222839355
pete stark is leading a crusade to stop the practice.,and,the,3.721278667449951
