sentence,pred,label,loss
"...roman, that you have an enormous amount of experience in the field of telecommunications.",amount,amount,0.3494437038898468
so but uh denny crum ran his mouth a little bit too much,##iss,##um,4.417139530181885
this is the most easily accessible of the new territories' walled villages.,of,of,0.04198022931814194
one of his arms was a hook.,was,was,0.9453977942466736
"no, i cannot say it did. ",",",",",0.08001644164323807
no no they do not and you know they're just real shallow people,i,you,1.7884951829910278
yeah yeah well i have we have a uh recreation center which is almost right across the street from our uh office,yes,well,4.813913822174072
"this great civilization came to a sudden, catastrophic end around 1450 b.c.",ancient,great,2.4360148906707764
"'he did this happen?' natalia asked, gesturing to a window.",asked,asked,0.28199875354766846
uh-huh so that might lead you to a biased uh decision perhaps if you were uh-huh,.,decision,13.211569786071777
oh just to see just just to check on a lab,the,a,4.5538330078125
"i can only hope we can save them, thought jon.",find,save,2.5841386318206787
uh shoot i cannot even think of the name of it now,rest,name,2.818208694458008
and yet...they looked at me with awe.,no,.,2.9631638526916504
the aib delivers real-time information in the banner.,provides,delivers,6.472026824951172
hm yeah i i enjoy volleyball i'm just not very good at it and i end up just,"""",hm,9.798914909362793
well what of it?,it,it,1.5399456024169922
"that first glimpse of the towering, steepled abbey rising from the sea on its rock is a moment you will not forget.",snow,sea,3.995328426361084
"there are two facts of significance.""",life,significance,7.326315402984619
cold mountain is advanced humbug.,a,advanced,13.346938133239746
"unfortunately, these are trappings that come with billion-dollar price tags attached.",there,these,3.0342049598693848
"respectfully yours,",enough,yours,5.261770248413086
yeah i just wish it was a little more convenient convenient to do you know,.,to,5.404421806335449
comments on classified or restricted reports should be transmitted in the manner agreed to by gao and the agency.,in,on,1.5608623027801514
"the best book in many years on washington media, says the weekly standard 's andrew ferguson.",best,best,0.4040965139865875
"he and his schoolteacher wife, linda, probably did not know they were starting out on the poor side.",the,the,0.0010701649589464068
"any sure thing attracts too many hackneyed ideas, like wolff's, and too much foolish money.",too,too,0.005654293578118086
shops are generally open from 9:30 a.m. to 7:00 p.m.,.,.,4.6491513785440475e-06
"advertisement, replied tuppence promptly.",##nce,##nce,0.02220214530825615
"and quite a different class from them two detectives from london, what goes prying about, and asking questions. ",snoop,pry,6.314473628997803
other publications can be cavalier without worrying about squashing an author's budding career.,the,an,1.4621012210845947
what about meals? inquired the practical tommy.,?,?,0.021236883476376534
only the squeamish will object to the giant toads and harmless little white cave-racer snakes.,##ami,##ami,0.00874250940978527
interest on treasury securities held by revolving funds.,information,interest,4.114389419555664
"accordingly, we submit a total of cases closed for 1999 of 924,000.",records,cases,4.114330291748047
the short man there--he's garm.,is,-,2.0713748931884766
we saw the murder in their eyes and the blood on their hands.,their,their,0.010554683394730091
yes it really is and that way we're not really missing anything out you know of those children uh-huh,really,really,1.2604591846466064
no no i'm i'm new england massachusetts,m,m,0.27500200271606445
we all knowed he was comin'.,com,com,1.3367233276367188
'you killed my friend.,my,my,0.3318304419517517
"behind the stage was the gladiators' barracks, where 63 skeletons were found.",glad,glad,0.0004012971476186067
and uh so that's that's one thing that's good,',',7.30726242181845e-05
i would not worry about my youngster.,son,##ster,6.346681594848633
two yeah yeah and then of course indianapolis which is only a hundred miles away from us has the colts yeah,two,colts,12.026924133300781
go to london quite a lot and see shows down there,town,london,3.117570638656616
"the basement is a square kilometre in size, and that's the lab.",in,in,0.0026003853417932987
"consequently, the motivational mechanism is not clear.",not,not,0.17109014093875885
this usually does not take up as much room as the scr reactor itself.,not,not,0.000346362212439999
suddenly julius came to such an abrupt halt that tommy cannoned into him.,into,into,0.03396177664399147
"real jade is extremely expensive, and you may be offered counterfeit jade, which looks exactly like the genuine article.",exactly,exactly,1.1950304508209229
"well, i've always had a secret hankering to be a detective!",to,to,0.0005751386051997542
he has not had a new thought for 20 years.,years,years,0.012497445568442345
do they are they yeah okay they're so they're still he's still doing it then huh oh i'll have to tune in,in,doing,1.45709228515625
its two cinemas present a varied program of new international and archival films.,the,its,5.445365905761719
oh i see so if you have fresh dirt they'll,any,fresh,7.669666290283203
"be it enacted by the senate and house of representatives of the united states in congress assembled,",the,the,0.0015789910685271025
"(actually, you could have as many judges as you wanted, as long as you ignored all but one of them.)",one,one,0.11396827548742294
and what will a shot be will a shot be an ounce,?,will,7.105639934539795
i saw a path at the side of the road.,the,the,0.008331778459250927
well they may yeah i think eventually but some men do not see some men just do not care,not,not,0.030824832618236542
the liberal humanitarians (a k a red-tailed hawks),(,(,0.01715734228491783
"an' th' stolen mex hosses, they's drove up here an' maybe sold to some of th' same fellas what lost th' others.",an,an,0.5938981175422668
"here's half a crown for my share."" tommy was holding the paper thoughtfully.",that,here,2.280327796936035
you ever serve that yourself when you have company,you,you,0.19196222722530365
attorneys praise zelon for her thorough understanding of the law.,praised,praise,3.85469126701355
but then i realize how superficial that attitude is.,wrong,superficial,9.085064888000488
"probably no one will even notice you at all.""",all,all,0.7253789305686951
"which brings us to the third side of rockefeller's personality and the main theme of the book, that of empire-building.",of,of,0.06123366579413414
i only wanted to tell you something.,tell,tell,0.577487051486969
unionization is a bad idea that will only make things worse.,bad,bad,0.6654016971588135
defending the decision to deny benefits will deliver the government's message in the litigation.,"""",defending,7.086246490478516
"at its southern end you'll find the old cataract hotel, harking back to the days of edwardian elegance.",ha,ha,0.001474246964789927
oh yeah before they started all this stuff,did,started,2.3026540279388428
during the comment period aphis also held four public hearings at which both oral and written comments were received.,also,also,2.3367741107940674
its spacious grounds are a magnificent example of the strolling gardens favored during the edo period.,a,a,0.009409247897565365
and so um yeah uh yeah i guess i usually do i like to cook um heavy sauces and um,...,um,3.9510087966918945
that could be it  could be it,.,it,2.1101372241973877
leather goods.,jacket,goods,5.296041011810303
"city residential, business all businessb and mixed rural park &amp; total all foot curb loop total",500,all,8.074641227722168
lsc's state planning initiative is premised on the belief that lsc-funded programs ,strategic,state,6.917689323425293
oh that's a nightmare,"""",oh,6.087916851043701
"then, by heaven, snarled the russian, ""we will see  "" but mrs. vandemeyer also rose to her feet, her eyes flashing.",wide,flashing,4.2480597496032715
now we accept our standing and limitations.,and,and,0.1405027210712433
and i'm sitting there thinking to myself uh-huh sure,oh,huh,3.3785552978515625
"it sure is, drawled tuppence, ""especially when old man rysdale backs the bill.",gel,draw,1.3165227174758911
"on the other hand, mrs. inglethorp had no candlestick in the room, only a readinglamp.""",burning,##tick,5.817318439483643
the kal pushed ca'daan aside with one powerful hand.,then,the,4.6410298347473145
i do not know i think they'll go i think they'll they're good but they're not great but i think they'll,',',6.174850568640977e-05
"of course, we might do something about it, if you really converted.",want,converted,15.321406364440918
you have to have a lawyer to show them you mean business.,get,have,3.3175673484802246
research and development annual stewardship information for the fiscal year ended september,steward,steward,0.8045209646224976
"'daniel!' i hissed, slamming the door shut behind me.",behind,behind,0.0024141711182892323
all of the men continued to watch him as if his actions were highly significant.,if,if,0.14177359640598297
campbell's body was never recovered.,',',9.405170567333698e-05
"along these same lines, i was recently in a retail store and the clerk had on a summer dress.",had,had,0.9909768104553223
why not? the girl hesitated.,man,girl,2.9438047409057617
"for years, federal agencies have struggled with delivering promised system capabilities on time and within budget.",struggled,struggled,0.4083329141139984
what do you mean?,mean,mean,0.793830394744873
"as i write, the house is alive with flowers and foliage, and it is starting to snow again.",as,as,0.13463596999645233
equally stunning views of funchal and surroundings can be enjoyed at pico dos barcelos.,fun,fun,0.016601746901869774
make sure that they did not have to do it again  make hot dogs or some potato chips or,it,it,0.28064170479774475
totals may not sum due to rounding.,to,to,0.00029774048016406596
and it it was tough understanding understanding those folks,hard,tough,5.916941165924072
and no one will be nicer.,could,will,5.601383686065674
jon placed a hand on san'doro's shoulder and stood.,put,placed,1.3601319789886475
pro se assistance empowers people to help themselves and makes our court system work better.,others,themselves,2.3656272888183594
yeah well let's see our our topic is uh elections,",",is,3.6670289039611816
cruises around lake annecy start from the thiou river.,lake,lake,0.4053802192211151
"second, several special rate arrangements would be discontinued.",additionally,second,7.763243198394775
"a good sword, high ground, or exceptional skill may push the odds but never by much.",solid,high,2.0596776008605957
mais me voila. the door shut.,vo,vo,0.12428013980388641
"his manner was unfortunate, i observed thoughtfully. ",silently,thoughtfully,6.135776042938232
there was no reason for him to claim the kinship.,feel,claim,4.2165398597717285
"when agencies lose major accounts, they often fire nearly everyone involved with the account.",they,they,0.09254821389913559
this is so great because i have not been getting any of this lately.,is,is,0.039474308490753174
'it's nice to see you all.',',',0.005477894563227892
"after successfully completing the performance evaluation period, the employee then begins earning a full salary.",begins,begins,0.48370683193206787
"seeing himself unattractively represented in hundreds of editorial cartoons as a leathery-faced half-man, half-elephant.",-,-,0.0004917366313748062
they were locking the place down.,the,the,0.37409132719039917
ca'daan looked over the camp in shock.,',',0.25181421637535095
with just one exception.,one,one,0.009066129103302956
he had elaborated a careful plan for the following evening.,he,he,0.9039462804794312
"guides to the institut like to point out the east pavilion, site of the old 14th-century tour de nesle.",visitors,guides,5.887246131896973
"of course, a no-pardon promise would be meaningless; clinton could simply break it on his last day of office.",his,his,0.0975719690322876
i wonder how long that last,how,how,0.00017653337272349745
i see oh my,i,i,0.21692940592765808
"today an economy of truth sometimes just means a lie, albeit one whose seriousness may be debatable.",even,albeit,3.924182415008545
"the other half is where the gamblers come from, how they arrive here, and how they are served once they arrive.",part,half,1.901126503944397
"i just sort of needed it.""","""",i,4.300928592681885
harsh weather,cloudy,harsh,7.557518005371094
"he surmised, therefore, that reduction in recidivism might be a suitable outcome for emergency physicians.",he,he,0.4839510917663574
i began to find myself in the same circle that i was in before.,same,same,0.06797705590724945
"in some cases, modern buildings were erected in their place that are not admired today.",a,their,4.974966526031494
"though less sinister than his war club, two hits on adrin proved that it served the job well.",on,on,1.0591793060302734
"for several years he held court in valladolid, though eventually he returned to madrid.",",",",",0.0017075256910175085
(nbc promotes the show here.),show,show,1.54208242893219
hellenistic and roman periods,hellenistic,hellenistic,1.7314361333847046
there was that lieutenant with the supply wagons.,problem,lieutenant,10.829853057861328
this is more than just a job.,dream,job,3.1116650104522705
"they are connected by rim of the world drive, a scenic highway reaching elevations of 8,000 ft (2,440 m).",at,reaching,2.3521852493286133
"two wide bays offer natural harbors, and tiny navy island sits just offshore.",small,wide,5.31931734085083
so what do we do? asked the kal.,do,do,0.13882771134376526
"in a way, the one-world battle is over.",a,a,0.3050759732723236
"yes and perhaps it does not, snarled whittington.",no,perhaps,6.299625873565674
that sounds like it might be a really good idea,a,a,0.0009255892946384847
yeah the uh this this guy did too he ended up going to leavenworth which is good i'm glad,which,which,1.4961096048355103
studly guys work at the pentagon.,##s,##ly,4.584968566894531
and there's the history of yoakum county texas there,yo,yo,0.01807398349046707
okay i'll let you go ahead,let,let,0.057979222387075424
a) spun the president's denial for months without bothering to check if it was true.,himself,months,4.667834281921387
"the cruise ships crank up their flood lights, and the parties begin.",and,and,0.014048260636627674
and those are just the towns along lake como.,there,those,1.9376697540283203
unless you're eating like a baked potato or something,',',7.510157047363464e-06
"on wednesday, april 30, police in pecos, 80 miles from ft.",pe,pe,0.009929429739713669
i cannot think of her name i got it right on the tip of my tongue and cannot say it helen something,",",i,3.1653871536254883
maybe kubrick would have made nothing but masterpieces if he'd put big greek or venetian masks on all his actors.,would,would,0.4532144367694855
work and our congressionally driven examinations of how well agencies are pursuing,federal,well,7.360128402709961
jon could not imagine what they had faced in their own tunnel.,what,what,0.00608010683208704
"today, the action is in the food markets and boutiques on the grand canal's west bank.",s,s,0.00017033556650858372
boilermaker labor per year.,capita,year,5.396165370941162
today it houses a small museum?­.,is,houses,4.597970008850098
you know if somebody's hungry,',',2.3841574147809297e-05
and (as tom wonders in the book's opening line) are we all characters in one of god's dreams?,mysteries,dreams,4.726450443267822
i mean they are but i do not label it as such,do,are,2.019575834274292
and i do not know what the solution is,"""",and,3.207094192504883
was this uh done not by ti people was it,here,not,4.564453125
yeah yeah well we did not have much we had some good ice but not a lot thank goodness not,we,we,0.07435937970876694
an idiosyncrasy of genius.,##cr,##cr,0.002189621329307556
master charge,in,master,7.966751575469971
clinton brought it to the galley to show the flight attendants.,the,the,0.08582353591918945
but a lot of women are knowledge as knowledge about football as i am,##able,as,10.38099479675293
yeah ooh i wish i could do that,say,do,1.8944216966629028
"tim, we never should have got into this quagmire, but now we have no choice but to ...",we,we,0.017925405874848366
and i had the book and i had not read it in so long so i read it the other day to see if i could so i can watch the movie,read,read,0.9734047055244446
"sunraider yearns to know who his mother is, and hickman wants to know how bliss became sunraider.",##der,##der,0.006247751414775848
the chicago museum of contemporary art just hired its new head away from disney.,of,of,0.005029288586229086
the shore comprises a quayside and several cobbled lanes with restaurants where you can have a pleasant lunch.,a,a,0.0005847889697179198
i'm in rochester new york everybody else but one has been in texas,i,i,0.0005673944251611829
that's why they'll make sure to stop him.,d,ll,2.9632742404937744
"advertisers frequently urge us to rebel, and they frequently urge us to conform.",frequently,frequently,0.7858384847640991
'i do hope you will come around to seeing things my way.',your,my,0.9545016884803772
you know the company insurance and and,i,you,1.5306681394577026
have to go replace them with uh something a little hardier,just,uh,14.062705993652344
but these are the trivia of what he left me and my sister.,my,my,0.05799924582242966
"the men promise money to the brides' families, then often treat the wives as sex slaves, or worse.",give,promise,8.577211380004883
"the car was waiting, and i drove back.",it,back,5.585062026977539
you know it's it's pretty nice and friendly out there and you cannot find that in all sports,can,cannot,6.753152847290039
i mean cucumbers here grow like crazy,i,i,0.05299627408385277
for the machine yeah,the,the,0.5987656116485596
it's now a quiet residential refuge popular with artists and tourists seeking to escape the mobs.,escape,escape,0.40227314829826355
we strongly disagree with the vice president's objections to our audit and access authority.,s,s,6.6756979322235566e-06
only one son had survived to tell of the disaster.,to,to,0.001348539488390088
"everywhere silence, and shuttered windows.",curtain,shutter,1.4908510446548462
but anyway well um i cannot think of a whole lot more to say,lot,lot,0.011507563292980194
um so do you have a personal computer,do,do,0.39300209283828735
what'd they do for that did they have to cast it and,what,what,0.01752733252942562
um yeah but you need to continue to read so you you can people learn to read you know,you,you,0.6825916171073914
"other distinctions are possible, such as bulk and nonbulk, but the speed distinction would seem to dominate.",##rden,##lk,6.282595157623291
youth is a failing only too easily outgrown.,##gr,##gr,0.0014111570781096816
"the fire burns, and it destroys. ",rises,burns,3.3423073291778564
write-off -an action to remove an amount from an entity's assets or financial resources.,an,an,0.04300288110971451
so let's see what well what kind of music do you not like,kind,kind,0.3007383346557617
"they--hey, what's that?""  he was looking up, and hanson followed his gaze.",',',2.4318398573086597e-05
"or does cold iron ruin your conjuring here?  sather karf snorted in obvious disgust, but bork only grinned.",wo,ka,9.665822982788086
5 million americans living in households with an income below the poverty level.,live,living,8.489019393920898
"the pacific war actually began 70 minutes before the attack on pearl harbor, on malaysia's east coast, near kota bharu.",west,east,1.3910096883773804
"the king himself died here in 1598, to be buried in a family tomb beneath the high altar of the basilica.",small,family,3.7743749618530273
"about 2,500 victims of the revolutionary guillotine spent their last hours in the conciergerie.",in,in,0.23696663975715637
"brittany's countryside is wilder and less civilized, with a jagged coastline to match.",was,is,1.8099688291549683
"77 ""the price, at any rate, would have to be enormous,"" she said lightly.",",",",",0.002358395140618086
that that's right oh that's a big thrill for them,',',5.4596363042946905e-05
"carryin' a blood foal, i'm thinkin'.",m,m,0.03783826902508736
"take the mid-levels escalator to hollywood road, known for its antiques and curio shopping.",##sities,shopping,8.920544624328613
"just west of the fort is the former royal palace of ras el-tin, built for mohammed ali in 1834.",in,in,0.02096632495522499
no one need sit up. ,wake,sit,6.1299896240234375
we were alone in a corridor.,the,a,2.5683062076568604
"jesse helms opposes granting china permanent mfn status, calling it a reward for bad behavior.",punishment,reward,5.508724689483643
the authorities believe that the bounty hunters used their profession as a cover for armed robbery.,their,their,0.1671021580696106
of the road.,world,road,6.986759185791016
some were museum pieces.,some,some,0.8674301505088806
and uh we have a lot of bad stuff it just really  gets me depressed even to watch it,that,it,1.9314076900482178
anything else? ,else,else,0.31484511494636536
"on the other hand, horses of the same combination were the pride of several other families living around lexington.",of,of,0.5257725715637207
and this month's votes are but a skirmish in the crusades.,##s,##s,0.08127673715353012
"saint-malo remains an important fishing port, ferry terminal, and yacht harbor.",natural,yacht,5.4878997802734375
"gods, said san'doro.",",",",",0.037797749042510986
"others, he said, lost possessions to looters after the march 23 blaze, which left 78 people temporarily homeless.",",",",",0.015102212317287922
and well i think the now it's all coming back to me what was the one not the deep but the abyss,i,i,0.02426881156861782
receive information.,general,receive,11.861093521118164
um-hum i usually just i'm trying to think of i guess i would tend myself to be more towards the the like three,to,to,0.006239103153347969
barry agreed that difficult cases do take most of the time and resources currently spent on alcohol problems in the ed.,time,time,0.28584855794906616
now they argue that the single entity suppresses salaries and violates antitrust laws.,they,they,0.5640979409217834
does he have those as well,one,those,5.7401838302612305
va announced its first carey award in 1992.,it,va,10.247255325317383
the second pedophilia scare has served a more pragmatic  legislative blackmail.,a,a,0.15124791860580444
okay well i live in carrollton,",",well,9.677249908447266
you said he went north.,went,went,0.9619371891021729
"desperately clambering toward the top of the train, i came close to a window.",the,a,2.66300106048584
the portion of this actuarial present value allocated to a valuation year is called the normal cost.,##ua,##ua,0.0071695903316140175
but he's the star of that uh team their pitching staff and when he sits out they fizzle,of,of,0.39926716685295105
the first prong would represent basic reporting applicable to all public companies.,services,companies,4.963264465332031
suddenly tuppence sprang up with a cry.,a,a,0.027740512043237686
"adrin ducked underneath, spun, and the two men grappled again.",two,two,0.07273735105991364
yeah good and low,both,yeah,8.937644958496094
but he had had his orders: no contact with the three travelers unless there was fear of attack.,of,of,0.008993593044579029
6 million from funding for court-appointed lawyers to the legal aid society.,the,the,0.20472478866577148
a red flag means that swimming is dangerous and a black flag means that no swimming is allowed.,white,red,0.9691119194030762
the waters of the algarve provide some of the best big-game fishing in europe.,al,al,6.568216485902667e-05
the greater use of broadbanding is one of the options that deserves to be discussed.,need,deserves,12.560019493103027
anything goes when mom's on the phone,',',3.194758028257638e-05
5 concentrations and deposition are reported as a percent reduction.,measured,reported,2.420198440551758
gauve laughed and celeste blushed.,smiled,laughed,2.672306537628174
recruitment and retention of diverse leadership/governance,senior,diverse,8.890433311462402
and their children are now living there okay,all,and,1.3552137613296509
we have to prepare for people to go to the mines.,them,people,5.4361958503723145
a tall man in an even taller hat.,in,in,0.5730145573616028
"so, buy your mom something nice, eventually, when you get around to it.",well,so,3.450216293334961
the result is fascinating without being exactly moving.,really,exactly,6.473567008972168
well i did not get uh into football until about danny dan marino's first year,in,into,6.093774795532227
the door was the same but i felt something in the air.,it,something,1.5190542936325073
well what what what brand i mean what model would you look,a,what,8.39670181274414
thank you for your time and attention to this important matter.,your,your,0.030300837010145187
uh no we do not,",",no,5.819211006164551
starr's critics think these excesses and failures make him a bad man.,him,him,0.49812769889831543
"when the evidence is more inconsistent than consistent, the pattern is rejected.",pattern,evidence,4.869582176208496
"built in 1965 by laurance rockefeller, this was the first great resort to be carved out of the lava on the kohala coast.",first,first,0.45736050605773926
"in the opinion of many, cuba is an isolated socialist dinosaur.",",",",",0.07230506837368011
oh yeah the economy uh what i was thinking about is an economical issue concerning it uh,i,i,0.012178938835859299
"all known targets, except pelosi, did vote for mfn and had been strong mfn supporters all along.",would,did,1.637341856956482
it is impossible to draw a bright line between ultimate fighting and boxing.,street,ultimate,7.5463666915893555
got more uh civilized and uh give them lethal injection so we definitely do have uh capital punishment,call,give,3.322237730026245
the estrangement of too many parents from john mccain's life.,family,life,2.7482454776763916
no no i have not uh i had not tried in fact we were we were planting flowers this weekend so uh i was pretty tied up,i,i,0.49138566851615906
c) betrayed by linda tripp.,the,linda,6.224586486816406
'the bastard sounds like you.',like,like,0.004891334567219019
how did it hope to compete with the great coastal settlements in other parts of the new world?,world,world,0.07286415249109268
uh-huh where about,",",where,8.203275680541992
and there's a big difference,big,big,0.629016101360321
and my wife is from plains if you know where plains is,what,where,1.6212331056594849
what do you think of that? 38 i scrutinized the fragment. ,think,think,0.6629958152770996
uh for fully automatic weapons and uh all right now for instance in california where they passed the uh,for,all,6.700985908508301
i spent uh i spent a year up in colorado springs at ti up in colorado springs,the,ti,13.21031379699707
black leather three-corner hats shaded their eyes.,faces,eyes,1.1161103248596191
um drug testing does not bother me,the,um,13.982582092285156
"slim said, ""i did not.",",",",",0.014159687794744968
yeah all we can do is keep plugging,do,do,0.0006582954083569348
now i also uh even though i retired from education i uh i do modeling and i teach at a modeling agency here,i,i,0.2098730504512787
how convincing i'd been; for a brief time i'd even conned myself.,how,how,0.16486014425754547
i want you to spark their minds.,our,their,1.3540782928466797
yeah yeah myself about the only thing i really recycle around here is aluminum cans,the,the,0.010713677853345871
tuppence is my girl! ,favorite,girl,6.940085411071777
it thus provides an all-too-rare glimpse of provincial life in prewar japan.,japanese,provincial,7.051436424255371
this was-and remains-an enormous challenge.,was,remains,4.536540508270264
one factor is the integrity and ethical values maintained and demonstrated by management and staff.,and,and,0.07755397260189056
there's something about [corgan's] whole grandiosity that is very four years ago.,old,ago,5.92477560043335
"many estimable people are devoting themselves to ridding our popular culture of obscenity, sex, and violence.",rid,rid,0.020006412640213966
this is a club for russian golf.,list,club,9.02187442779541
and then i have a a mac that i use for graphics and,found,a,7.243658542633057
he's not a moron.',just,not,1.1970553398132324
"and in a minute or two, poirot continued: ""let us look at the matter like this. ",a,a,0.14677610993385315
oh he wanted to take the current secondary highway system and,wanted,wanted,1.4261127710342407
"this may be raps4, which is designed for the ed, but it needs further direct testing.",development,testing,2.673743486404419
"the project's purpose is to obtain and publicize information on model practices, programs, and systems.",",",",",0.00047886825632303953
perhaps some of their methods would not work on the range.,in,on,1.4546021223068237
the plan has been touted in the new york times magazine.,the,the,0.4341471493244171
"his body was rigid as it lifted a foot, ten feet, then a hundred above the ground.",and,then,4.090725898742676
(click here for the museum's site and here for weegee samples.),##s,samples,9.703986167907715
"well, my friend, i saw there was just one chance. ",but,well,2.663360834121704
was not the old cat in a rage when she found out? ,woman,cat,7.3554887771606445
 eating well is a passion with the spanish.,of,with,5.831709384918213
the other one you need to go see is sleeping with the enemy,to,to,0.0028559870552271605
uh-huh do you work out on like is it the weight machines or aerobics or what is it,what,huh,1.7511539459228516
south audley mansions was an imposing-looking block of flats just off park lane.,lane,lane,1.2921175956726074
yeah well our our limit is you know fairly low,we,you,2.4946999549865723
that's real nice,it,that,1.355043888092041
i like to listen to some of that music,to,to,0.00017331528943032026
"benedykt ossolinsky, age 39, began to grow childish.",begins,began,1.9496917724609375
"nora's jittery, skittery behavior is charming in a way.",##y,##y,0.00015364897262770683
"in 1994, gao projected the cost at $2.",at,at,0.6902146935462952
"but there is one place where will's journalism does seem to matter, where he does toss  baseball.",where,where,0.01791088655591011
that's major dad at eight i think it is,i,i,0.1918717920780182
that's that's what a bombay looks like,',',0.00021646064124070108
the last year i think,i,i,0.20617461204528809
"i have been in kentucky, kirby.",had,have,2.1837470531463623
"first, the parc de la villette offers a range of activities, and second, it puts the accent firmly on participation.",festival,parc,3.4110183715820312
plans are in place to turn the house into a museum charting the life and works of this extraordinary man.,building,house,2.5482449531555176
jon ran his rapier through the horse's flank and into the man's groin.,belly,groin,5.409080982208252
"today it's a delightful resort of both modest and elegant hotels and villas, all stunningly situated.",a,a,0.009070854634046555
the damned thing works.,the,the,0.15519335865974426
if you if you read the book it's uh even better the book was excellent,you,you,0.03240532428026199
(the brooklyn academy of music plugs the play at its site.),on,at,2.038553237915039
"instead, the payment constitutes a general fund subsidy of the smi trust fund.",the,a,0.7632052302360535
"so, do we vote for virtuosity in imitation or virtuosity in itself?",##sity,##sity,0.0015074567636474967
"if altavista's list of search refinements was generated by a human, for instance, it might be more helpful.",new,search,7.114772796630859
oh well well you you'll get it over with here,"""",oh,2.374540328979492
the modes of any period can easily be made to look stupid.,system,period,9.775299072265625
the explorer struggled to keep his self-control.,to,to,6.639736966462806e-05
it's um it's it's amazingly less expensive than it is,dangerous,expensive,4.5399169921875
politicians call it constituent service.,public,constituent,8.557551383972168
he says this will make our system the best.,we,this,2.327467203140259
"the participating lawyers say ginsburg, a diehard red sox fan known for his trademark bow ties, is tough to turn down.",##n,##sburg,2.612265110015869
news says the death of jfk jr. seemed almost ordained.,of,says,16.47711944580078
it's really refreshing so,s,s,8.344646857949556e-07
was it possible that she had come to his help? ,she,she,0.748214066028595
the complex now serves as a guesthouse for visiting creative artists.,for,for,0.00934405904263258
the finely arched front doors are often at the top of a sturdy staircase over the street-level cellar.,large,finely,8.091374397277832
yeah there's a few of those here too,them,those,4.090430736541748
horrible crime.,things,crime,8.726572036743164
the port was passing from hand to hand.,conversation,port,9.2953519821167
"jon stood, taking a last look at susan, and left.",and,and,0.1319274604320526
"in california, the client's rights to representation would be lost in certain administrative proceedings.",violated,lost,5.798780918121338
"once darkness falls, the water in the bay is filled with luminescent micro-organisms that glow when agitated.",the,the,0.0010550415609031916
at the end he heaved a long sigh.,long,long,1.7828975915908813
a few long fairway shots away from josephine's birthplace at la pagerie is martinique's 18-hole public golf course.,public,public,0.7637048363685608
"however, not all critical processes will be new or unique to a specific weapon system.",however,however,0.6979297399520874
"there are three other resorts along the strip, used almost exclusively by israeli citizens.",on,along,2.0660130977630615
"nonetheless, becoming more efficient is not enough to remain competitive.",however,nonetheless,6.392391204833984
"dining room, bar.",room,room,0.1951383501291275
"tradition says that a woman wiped the sweaty, bloody face of jesus here and an imprint was left on the cloth.",and,and,0.1664762943983078
right knowledge at the right time.,the,right,7.409168720245361
that should really stir things up.,not,really,2.2895264625549316
"well before the fall of communism, congress passed comprehensive sanctions against the apartheid regime in south africa.",south,south,0.003111880039796233
a piece suggests that americans are not seduced by republican offers of a generous federal tax cut.,of,of,0.5506818294525146
most eds provide very limited alcohol services.,the,most,3.170079231262207
yeah those are few and far between though,there,those,3.3140463829040527
"in such cases, the reason for not including the agency comments will be stated in the report.",accepting,including,4.874327182769775
"'and no, i'm not going to kill you. possibly.'",no,no,1.335984706878662
an additional reporting standard for financial audits conducted in accordance with gagas ,an,an,0.8796526789665222
"even if you're a linguistic dud, try to learn a handful of italian words or expressions.",of,of,0.002102547325193882
especially around bonus time,that,bonus,13.44222354888916
jon caught adrin's rapier tip in the points of the falcon wings of his rapier's guard.,s,s,1.2159273865108844e-05
why open a gas station if nobody has a car?),(,why,3.7419168949127197
i heard a thump.,i,i,0.914287269115448
a curious competition is held in wasdale each november.,held,held,0.05379096791148186
the mandrake overseer had started ponderously toward him.,##r,##r,0.22839981317520142
last week's  whew!,',',0.0003796095261350274
"in 1999, an additional 100 paintings were added to the collection.",additional,additional,0.019012242555618286
good idea,good,good,1.904320478439331
i could only hope that we had enough time to clear the blast radius.,had,had,0.009721791371703148
north she would be captured by the eye.,seen,captured,5.3200225830078125
yeah and that's that's funny you're in human resources and i'm in uh health and safety,public,uh,12.850051879882812
"in january of each year, lsc distributes a case review form.",year,year,0.0017303746426478028
which provided the additional funding.,provided,provided,0.9337343573570251
a ten-minute walk east on belford road brings you to two important art galleries.,avenue,road,1.4635732173919678
the carriage creaked and groaned in protest; the whole thing wavering with stress.,creaked,creaked,1.0505073070526123
"and what about floods in north dakota and iowa or fires in oakland, calif., and daytona beach, fla.?",.,.,0.0010206258157268167
"listen, mister kirby, iffen you rode with th' rebs, you better keep your lip buttoned up when th' blue bellies hit town.",puff,button,1.653510570526123
yeah i think that'll be fun so we're going to try to do that like on a three day weekend go there and,to,to,0.002394310897216201
he fought his fastest but nothing got through.,he,he,0.7944055199623108
they immediately began work on the formidable fortifications for which the city is still famous.,most,still,3.4666945934295654
"company being wound up, they say.",like,company,11.259405136108398
yes yeah maybe we do not want those people voting,",",maybe,5.071731090545654
centrelink is a one-stop shop that pays a variety of australian government benefits.,of,of,0.00021669900161214173
right they have a hundred dollars to spend in december i know what you mean,what,what,0.05325830355286598
um i'm north of pittsburgh so,m,m,0.0003880701260641217
"as a share of gdp, federal taxes have been roughly stable under clinton.",reconstruction,clinton,6.864212989807129
